InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,TotalRevenue
INV000275,SKU0080,StandardWidgetD,78,2010-12-12,89.56,18231,Spain,Toys,2007.55
INV000276,SKU0186,BasicWidgetH,41,2010-12-12,14.49,19959,Spain,Sports,1438.52
INV000277,SKU0112,BudgetWidgetE,82,2010-12-12,30.74,17739,Netherlands,Food,607.83
INV000278,SKU0001,BudgetWidgetE,51,2010-12-12,46.83,16871,Spain,Clothing,2102.55
INV000279,SKU0129,EliteWidgetG,44,2010-12-12,111.25,12504,Belgium,Sports,85.68
INV000280,SKU0219,PremiumWidgetA,95,2010-12-12,4.19,17021,France,Electronics,2280.1
INV000281,SKU0053,ClassicWidgetB,13,2010-12-12,135.52,15971,Germany,Clothing,3625.31
INV000282,SKU0342,BudgetWidgetE,90,2010-12-12,11.09,17876,Spain,Food,4803.76
INV000283,SKU0484,BudgetWidgetE,12,2010-12-12,56.79,18979,Spain,Books,393.99
INV000284,SKU0223,DeluxeWidgetC,82,2010-12-12,12.62,14097,Germany,Clothing,1407.17
INV000285,SKU0224,ProWidgetF,9,2010-12-12,115.46,19684,Spain,HomeGarden,2471.16
INV000286,SKU0384,BudgetWidgetE,85,2010-12-12,21.63,19321,Germany,Clothing,852.77
INV000287,SKU0402,ClassicWidgetB,48,2010-12-12,132.77,16822,UnitedKingdom,HomeGarden,585.03
INV000288,SKU0125,ProWidgetF,49,2010-12-13,79.77,15878,Netherlands,Sports,2262.14
INV000289,SKU0129,ProWidgetF,53,2010-12-13,142.3,14509,Netherlands,Clothing,2904.07
INV000290,SKU0052,StandardWidgetD,56,2010-12-13,43.91,16186,Germany,Clothing,4101.22
INV000291,SKU0171,StandardWidgetD,40,2010-12-13,68.42,19836,Australia,Books,4989.02
INV000292,SKU0217,StandardWidgetD,24,2010-12-13,104.29,13560,Netherlands,Electronics,3871.58
INV000293,SKU0159,StandardWidgetD,98,2010-12-13,124.87,15679,France,Clothing,1107.48
INV000294,SKU0197,DeluxeWidgetC,72,2010-12-13,63.49,12685,Netherlands,Sports,3740.14
INV000295,SKU0415,BudgetWidgetE,33,2010-12-13,133.92,16612,Netherlands,HomeGarden,2686.23
INV000296,SKU0246,StandardWidgetD,23,2010-12-13,18.14,14821,France,Sports,2254.6
INV000297,SKU0323,EliteWidgetG,77,2010-12-13,106.45,17807,Germany,Food,4678.71
INV000298,SKU0438,PremiumWidgetA,54,2010-12-13,52.56,11412,Belgium,Toys,3510.76
INV000299,SKU0202,StandardWidgetD,53,2010-12-13,15.65,11221,Belgium,Toys,3408.78
INV000300,SKU0183,BudgetWidgetE,49,2010-12-13,58.31,12249,Germany,Books,59.77
INV000301,SKU0122,StandardWidgetD,78,2010-12-13,132.09,12239,France,Toys,4325.49
INV000302,SKU0400,DeluxeWidgetC,78,2010-12-13,147.09,14202,Belgium,Clothing,3966.71
INV000303,SKU0254,ClassicWidgetB,80,2010-12-13,59.22,17873,Netherlands,Food,1495.41
INV000304,SKU0293,ClassicWidgetB,49,2010-12-13,133.02,16893,Spain,Electronics,1461.27
INV000305,SKU0279,BudgetWidgetE,60,2010-12-13,76.69,18835,Netherlands,Electronics,268.34
INV000306,SKU0324,EliteWidgetG,90,2010-12-13,107.69,15403,Germany,Clothing,255.23
INV000307,SKU0371,ClassicWidgetB,90,2010-12-13,7.28,15185,Spain,Electronics,3343.3
INV000308,SKU0097,BasicWidgetH,65,2010-12-13,83.82,14290,UnitedKingdom,Sports,932.0
INV000309,SKU0197,ClassicWidgetB,32,2010-12-13,10.99,14142,Germany,HomeGarden,4617.82
INV000310,SKU0469,PremiumWidgetA,79,2010-12-13,40.66,19577,France,Clothing,4212.18
INV000311,SKU0394,BudgetWidgetE,21,2010-12-13,85.24,17152,Spain,Toys,1745.08
INV000312,SKU0239,EliteWidgetG,18,2010-12-14,121.17,12584,UnitedKingdom,HomeGarden,1900.96
INV000313,SKU0143,BudgetWidgetE,94,2010-12-14,84.35,11601,Belgium,Electronics,1637.06
INV000314,SKU0096,ClassicWidgetB,60,2010-12-14,140.46,14942,UnitedKingdom,Books,462.88
INV000315,SKU0200,ClassicWidgetB,13,2010-12-14,121.64,15698,France,Food,158.12
INV000316,SKU0123,ClassicWidgetB,24,2010-12-14,23.86,10807,Spain,HomeGarden,2261.21
INV000317,SKU0186,ProWidgetF,30,2010-12-14,58.65,17345,Australia,Food,4715.26
INV000318,SKU0325,DeluxeWidgetC,2,2010-12-14,100.44,18306,Germany,Food,4586.33
INV000319,SKU0463,StandardWidgetD,83,2010-12-14,140.79,12727,Netherlands,Books,4049.38
INV000320,SKU0348,BasicWidgetH,25,2010-12-14,148.16,18165,Belgium,Sports,3143.35
INV000321,SKU0258,DeluxeWidgetC,50,2010-12-14,114.6,14171,Spain,Books,4281.26
INV000322,SKU0147,BudgetWidgetE,14,2010-12-14,86.28,19641,Germany,HomeGarden,2575.83
INV000323,SKU0251,BasicWidgetH,6,2010-12-14,113.61,11568,France,HomeGarden,901.62
INV000324,SKU0442,PremiumWidgetA,76,2010-12-14,41.35,19514,Netherlands,Clothing,3421.17
INV000325,SKU0419,StandardWidgetD,84,2010-12-14,42.9,19052,Australia,Toys,4603.31
INV000326,SKU0402,PremiumWidgetA,87,2010-12-14,98.33,10741,Belgium,Books,99.01
INV000327,SKU0345,EliteWidgetG,30,2010-12-14,130.84,19922,France,Sports,1257.97
INV000328,SKU0450,ProWidgetF,30,2010-12-14,145.49,16437,Germany,Clothing,1327.93
INV000329,SKU0146,BudgetWidgetE,38,2010-12-14,51.53,14904,Belgium,Clothing,496.1
INV000330,SKU0147,ProWidgetF,58,2010-12-14,119.58,12933,UnitedKingdom,Sports,1128.25
INV000331,SKU0351,BudgetWidgetE,94,2010-12-14,127.8,14509,France,Clothing,1920.53
INV000332,SKU0198,PremiumWidgetA,41,2010-12-14,93.66,14526,France,Sports,4699.24
INV000333,SKU0307,PremiumWidgetA,94,2010-12-14,52.46,15909,Germany,Electronics,4301.47
INV000334,SKU0488,PremiumWidgetA,57,2010-12-14,93.05,15349,Australia,Clothing,4730.09
INV000335,SKU0416,BudgetWidgetE,36,2010-12-14,87.88,13167,Germany,HomeGarden,603.74
INV000336,SKU0423,ClassicWidgetB,64,2010-12-15,91.18,17606,Germany,Electronics,141.21
INV000337,SKU0127,PremiumWidgetA,98,2010-12-15,93.08,12218,Australia,Clothing,550.31
INV000338,SKU0038,ProWidgetF,16,2010-12-15,127.14,11340,Australia,Sports,4571.56
INV000339,SKU0337,EliteWidgetG,88,2010-12-15,25.93,18009,France,Electronics,788.29
INV000340,SKU0359,StandardWidgetD,78,2010-12-15,55.41,14639,UnitedKingdom,Toys,2863.61
INV000341,SKU0128,BudgetWidgetE,90,2010-12-15,88.11,11514,Germany,Electronics,1138.68
INV000342,SKU0266,BasicWidgetH,72,2010-12-15,42.86,11411,UnitedKingdom,HomeGarden,104.16
INV000343,SKU0475,ProWidgetF,14,2010-12-15,146.73,17724,Australia,Clothing,424.02
INV000344,SKU0440,DeluxeWidgetC,31,2010-12-15,39.84,14167,Australia,Clothing,3549.28
INV000345,SKU0472,EliteWidgetG,66,2010-12-15,70.71,11022,Germany,Sports,912.65
INV000346,SKU0433,DeluxeWidgetC,68,2010-12-15,131.67,12758,France,Electronics,1146.47
INV000347,SKU0150,StandardWidgetD,65,2010-12-15,12.47,19304,Belgium,HomeGarden,1886.91
INV000348,SKU0414,ClassicWidgetB,55,2010-12-15,123.19,14808,Germany,Sports,3286.55
INV000349,SKU0477,PremiumWidgetA,84,2010-12-15,85.87,19750,France,Toys,2347.39
INV000350,SKU0297,BudgetWidgetE,78,2010-12-15,5.25,18833,Netherlands,Sports,4723.11
INV000351,SKU0098,ProWidgetF,40,2010-12-15,135.49,16733,France,HomeGarden,2171.48
INV000352,SKU0262,BasicWidgetH,25,2010-12-15,6.36,14907,Germany,Clothing,996.46
INV000353,SKU0251,PremiumWidgetA,25,2010-12-15,77.53,13225,Germany,HomeGarden,2681.18
INV000354,SKU0143,ProWidgetF,3,2010-12-15,7.83,11014,France,Clothing,2255.0
INV000355,SKU0345,BudgetWidgetE,69,2010-12-15,11.14,16768,UnitedKingdom,Books,3935.9
INV000356,SKU0111,DeluxeWidgetC,26,2010-12-15,133.14,15458,France,Electronics,4675.67
INV000357,SKU0499,PremiumWidgetA,40,2010-12-15,114.99,12021,Netherlands,HomeGarden,4181.64
INV000358,SKU0059,StandardWidgetD,38,2010-12-15,29.94,12676,Netherlands,Toys,1945.81
INV000359,SKU0368,ClassicWidgetB,38,2010-12-15,93.26,19732,UnitedKingdom,Toys,1081.36
INV000360,SKU0001,StandardWidgetD,68,2010-12-16,119.3,13106,Netherlands,Food,4572.53
INV000361,SKU0384,ClassicWidgetB,7,2010-12-16,133.49,18975,Germany,Sports,1930.31
INV000362,SKU0303,EliteWidgetG,94,2010-12-16,70.51,18862,UnitedKingdom,Clothing,3851.26
INV000363,SKU0253,ProWidgetF,30,2010-12-16,134.68,12584,UnitedKingdom,Electronics,4947.65
INV000364,SKU0139,PremiumWidgetA,19,2010-12-16,76.42,14942,UnitedKingdom,Toys,2887.64
INV000365,SKU0452,PremiumWidgetA,35,2010-12-16,103.39,11277,Spain,Electronics,2399.92
INV000366,SKU0036,EliteWidgetG,33,2010-12-16,146.86,13043,France,HomeGarden,3499.65
INV000367,SKU0159,ClassicWidgetB,33,2010-12-16,35.77,17370,France,Sports,970.46
INV000368,SKU0008,DeluxeWidgetC,78,2010-12-16,25.69,15860,UnitedKingdom,Toys,2441.71
INV000369,SKU0232,BudgetWidgetE,38,2010-12-16,51.63,13782,Belgium,HomeGarden,1562.34
INV000370,SKU0098,StandardWidgetD,10,2010-12-16,25.08,17057,Netherlands,Sports,821.98
INV000371,SKU0146,EliteWidgetG,57,2010-12-16,42.98,18369,Spain,Books,3051.07
INV000372,SKU0303,BasicWidgetH,28,2010-12-16,111.58,18467,Spain,HomeGarden,2878.95
INV000373,SKU0207,BasicWidgetH,78,2010-12-16,71.89,13481,Germany,Food,3806.26
INV000374,SKU0130,ProWidgetF,38,2010-12-16,56.57,15772,Germany,Clothing,4364.98
INV000375,SKU0403,EliteWidgetG,16,2010-12-16,55.62,19616,France,HomeGarden,1102.66
INV000376,SKU0151,StandardWidgetD,21,2010-12-16,29.58,15336,Australia,HomeGarden,3898.73
INV000377,SKU0053,StandardWidgetD,92,2010-12-16,67.39,14122,UnitedKingdom,Toys,1837.56
INV000378,SKU0119,ProWidgetF,97,2010-12-16,93.88,12960,Australia,Food,3144.4
INV000379,SKU0160,ProWidgetF,6,2010-12-16,21.3,17897,Germany,Books,4251.35
INV000380,SKU0407,PremiumWidgetA,41,2010-12-16,145.94,12469,Belgium,Toys,1281.67
INV000381,SKU0115,StandardWidgetD,15,2010-12-16,66.77,17051,France,Books,3005.21
INV000382,SKU0074,BudgetWidgetE,3,2010-12-16,142.22,14068,France,Toys,2402.11
INV000383,SKU0112,BasicWidgetH,43,2010-12-16,20.63,15443,France,HomeGarden,3953.1
INV000384,SKU0455,BudgetWidgetE,47,2010-12-17,115.2,19782,France,Sports,3486.51
INV000385,SKU0419,ClassicWidgetB,99,2010-12-17,92.84,14380,France,Books,3848.39
INV000386,SKU0421,EliteWidgetG,14,2010-12-17,123.1,19304,UnitedKingdom,Books,1440.43
INV000387,SKU0103,ProWidgetF,66,2010-12-17,90.3,19260,Spain,Sports,3522.08
INV000388,SKU0339,PremiumWidgetA,29,2010-12-17,144.44,12545,Australia,Electronics,3029.42
INV000389,SKU0253,BudgetWidgetE,4,2010-12-17,94.23,17665,Belgium,Food,2283.95
INV000390,SKU0226,DeluxeWidgetC,26,2010-12-17,117.8,13649,Spain,Books,1892.34
INV000391,SKU0111,BasicWidgetH,12,2010-12-17,131.7,11814,Germany,Books,1658.67
INV000392,SKU0472,PremiumWidgetA,2,2010-12-17,107.33,13907,Germany,Sports,49.36
INV000393,SKU0098,PremiumWidgetA,17,2010-12-17,78.87,13731,Spain,Sports,848.62
INV000394,SKU0152,BudgetWidgetE,35,2010-12-17,41.29,17685,France,HomeGarden,295.83
INV000395,SKU0348,DeluxeWidgetC,10,2010-12-17,128.25,18273,France,Food,4241.94
INV000396,SKU0401,ClassicWidgetB,86,2010-12-17,72.35,15869,Spain,HomeGarden,4300.58
INV000397,SKU0383,BudgetWidgetE,43,2010-12-17,93.3,18273,France,Electronics,4231.12
INV000398,SKU0365,DeluxeWidgetC,21,2010-12-17,12.34,10093,Spain,Electronics,4089.78
INV000399,SKU0337,PremiumWidgetA,15,2010-12-17,74.85,18186,Belgium,Electronics,1107.43
INV000400,SKU0193,BasicWidgetH,35,2010-12-17,104.87,10342,Netherlands,Clothing,2459.44
INV000401,SKU0309,DeluxeWidgetC,85,2010-12-17,87.82,16940,Germany,Sports,4539.31
INV000402,SKU0162,PremiumWidgetA,85,2010-12-17,67.56,12408,France,Books,3799.15
INV000403,SKU0207,EliteWidgetG,85,2010-12-17,33.9,19281,Australia,Sports,10.1
INV000404,SKU0444,BudgetWidgetE,60,2010-12-17,46.8,10623,Netherlands,Sports,2297.67
INV000405,SKU0168,ProWidgetF,44,2010-12-17,105.24,10867,UnitedKingdom,Electronics,54.34
INV000406,SKU0483,BudgetWidgetE,96,2010-12-17,34.02,13472,Belgium,Sports,1404.02
INV000407,SKU0160,EliteWidgetG,5,2010-12-17,93.45,10170,Netherlands,Clothing,2179.38
INV000408,SKU0067,StandardWidgetD,73,2010-12-18,88.67,19974,Netherlands,Toys,4464.6
INV000409,SKU0288,StandardWidgetD,18,2010-12-18,145.58,18769,Belgium,Books,3272.27
INV000410,SKU0397,StandardWidgetD,21,2010-12-18,9.59,18259,Netherlands,Toys,1813.06
INV000411,SKU0276,BudgetWidgetE,72,2010-12-18,16.66,11515,Australia,Electronics,2453.78
INV000412,SKU0303,ClassicWidgetB,98,2010-12-18,76.16,18192,Belgium,Food,4087.13
INV000413,SKU0403,BudgetWidgetE,74,2010-12-18,79.3,12198,Germany,HomeGarden,1498.98
INV000414,SKU0383,BasicWidgetH,51,2010-12-18,6.47,10901,Belgium,Food,3075.56
INV000415,SKU0391,EliteWidgetG,41,2010-12-18,123.97,15903,France,Food,1311.97
INV000416,SKU0134,BasicWidgetH,24,2010-12-18,74.46,17755,Australia,Toys,2400.34
INV000417,SKU0194,EliteWidgetG,24,2010-12-18,52.32,18986,Australia,Books,124.27
INV000418,SKU0400,ProWidgetF,96,2010-12-18,48.17,12066,Belgium,Toys,4261.52
INV000419,SKU0127,DeluxeWidgetC,97,2010-12-18,129.28,18562,Spain,HomeGarden,242.7
INV000420,SKU0032,BudgetWidgetE,38,2010-12-18,29.91,12538,France,HomeGarden,1122.58
INV000421,SKU0175,BudgetWidgetE,44,2010-12-18,24.48,13907,Spain,Sports,1668.23
INV000422,SKU0459,PremiumWidgetA,57,2010-12-18,32.37,16960,Spain,Books,3126.18
INV000423,SKU0442,EliteWidgetG,59,2010-12-18,93.94,12596,Belgium,Clothing,3600.45
INV000424,SKU0370,PremiumWidgetA,34,2010-12-18,121.73,19880,Netherlands,Sports,403.17
INV000425,SKU0469,PremiumWidgetA,75,2010-12-18,49.98,13321,Spain,HomeGarden,218.28
INV000426,SKU0374,BudgetWidgetE,95,2010-12-18,26.43,19330,UnitedKingdom,Toys,3995.15
INV000427,SKU0021,ClassicWidgetB,82,2010-12-18,31.77,17720,Netherlands,Books,3561.12
INV000428,SKU0237,DeluxeWidgetC,23,2010-12-18,93.07,12621,Netherlands,Sports,4157.92
INV000429,SKU0157,DeluxeWidgetC,86,2010-12-18,37.28,19357,Spain,Books,3383.01
INV000430,SKU0037,BasicWidgetH,43,2010-12-18,131.65,19700,Spain,Toys,3755.31
INV000431,SKU0229,EliteWidgetG,82,2010-12-18,16.03,13841,Germany,Electronics,1895.81
INV000432,SKU0364,ProWidgetF,40,2010-12-19,5.34,14558,Netherlands,Clothing,2951.33
INV000433,SKU0050,EliteWidgetG,47,2010-12-19,13.71,14918,UnitedKingdom,Clothing,4027.16
INV000434,SKU0437,ClassicWidgetB,41,2010-12-19,126.92,18715,Australia,Clothing,861.42
INV000435,SKU0263,ClassicWidgetB,47,2010-12-19,97.86,14339,Belgium,HomeGarden,2114.69
INV000436,SKU0282,DeluxeWidgetC,20,2010-12-19,143.68,10238,Spain,HomeGarden,3702.71
INV000437,SKU0026,StandardWidgetD,77,2010-12-19,50.78,11220,Netherlands,Clothing,2663.65
INV000438,SKU0225,PremiumWidgetA,65,2010-12-19,32.3,10768,Australia,Books,3408.61
INV000439,SKU0276,PremiumWidgetA,68,2010-12-19,84.52,18426,Spain,Electronics,1465.05
INV000440,SKU0285,DeluxeWidgetC,24,2010-12-19,80.91,16330,Germany,HomeGarden,162.68
INV000441,SKU0096,EliteWidgetG,36,2010-12-19,88.86,17388,Belgium,Toys,146.7
INV000442,SKU0283,ClassicWidgetB,45,2010-12-19,52.46,14592,Spain,Sports,4713.96
INV000443,SKU0366,EliteWidgetG,2,2010-12-19,1.38,19711,UnitedKingdom,Sports,4722.76
INV000444,SKU0447,ProWidgetF,28,2010-12-19,5.74,17617,France,HomeGarden,1057.2
INV000445,SKU0480,StandardWidgetD,26,2010-12-19,99.74,18082,France,Clothing,738.18
INV000446,SKU0452,DeluxeWidgetC,23,2010-12-19,78.73,17579,Spain,Books,91.68
INV000447,SKU0316,PremiumWidgetA,79,2010-12-19,123.24,19127,Germany,Electronics,1157.05
INV000448,SKU0303,BudgetWidgetE,36,2010-12-19,45.41,19460,UnitedKingdom,Sports,1672.42
INV000449,SKU0146,EliteWidgetG,91,2010-12-19,122.41,16456,Spain,HomeGarden,1206.97
INV000450,SKU0003,ClassicWidgetB,6,2010-12-19,64.11,19010,Australia,Books,3987.12
INV000451,SKU0034,BudgetWidgetE,35,2010-12-19,14.96,14117,Germany,Clothing,3747.4
INV000452,SKU0191,ProWidgetF,38,2010-12-19,146.7,12439,Netherlands,Electronics,405.99
INV000453,SKU0048,DeluxeWidgetC,35,2010-12-19,77.03,19280,Australia,Electronics,3486.91
INV000454,SKU0016,EliteWidgetG,74,2010-12-19,94.61,16086,Spain,Sports,2603.41
INV000455,SKU0171,PremiumWidgetA,94,2010-12-19,100.78,14824,Netherlands,Food,661.7
INV000456,SKU0219,EliteWidgetG,53,2010-12-20,54.68,19965,Netherlands,Sports,3697.94
INV000457,SKU0157,StandardWidgetD,38,2010-12-20,112.26,18391,Belgium,Toys,431.14
INV000458,SKU0476,BasicWidgetH,93,2010-12-20,130.6,18369,Australia,HomeGarden,886.58
INV000459,SKU0045,BudgetWidgetE,59,2010-12-20,58.38,15542,Belgium,Food,746.98
INV000460,SKU0372,StandardWidgetD,43,2010-12-20,98.72,19122,Netherlands,Electronics,4695.23
INV000461,SKU0005,ProWidgetF,4,2010-12-20,113.69,12036,Belgium,Clothing,3491.08
INV000462,SKU0098,PremiumWidgetA,5,2010-12-20,28.92,19677,France,Clothing,2057.02
INV000463,SKU0379,BudgetWidgetE,68,2010-12-20,50.22,12091,Belgium,Food,4111.2
INV000464,SKU0232,ProWidgetF,45,2010-12-20,16.76,15550,Australia,HomeGarden,1080.58
INV000465,SKU0036,StandardWidgetD,80,2010-12-20,90.53,14263,Germany,Electronics,4655.54
INV000466,SKU0279,StandardWidgetD,25,2010-12-20,120.24,16430,France,Sports,3485.29
INV000467,SKU0348,BasicWidgetH,78,2010-12-20,91.82,12384,Germany,Toys,2798.34
INV000468,SKU0496,BudgetWidgetE,11,2010-12-20,27.38,16326,UnitedKingdom,Clothing,3973.45
INV000469,SKU0301,PremiumWidgetA,29,2010-12-20,82.18,18207,Germany,Books,3224.26
INV000470,SKU0180,StandardWidgetD,34,2010-12-20,125.32,17663,Australia,HomeGarden,4435.66
INV000471,SKU0094,DeluxeWidgetC,86,2010-12-20,45.76,19028,Germany,Clothing,4145.93
INV000472,SKU0098,BasicWidgetH,14,2010-12-20,124.98,17721,UnitedKingdom,Books,989.95
INV000473,SKU0187,ProWidgetF,24,2010-12-20,117.8,12157,Netherlands,Food,1199.08
INV000474,SKU0480,BudgetWidgetE,59,2010-12-20,3.75,19768,Australia,Books,326.42
INV000475,SKU0115,ClassicWidgetB,39,2010-12-20,36.3,10305,Spain,Clothing,1101.77
INV000476,SKU0190,ClassicWidgetB,26,2010-12-20,81.67,17123,France,HomeGarden,1718.1
INV000477,SKU0252,PremiumWidgetA,43,2010-12-20,107.78,12053,France,Books,145.11
INV000478,SKU0468,DeluxeWidgetC,36,2010-12-20,132.14,15812,Germany,Books,1575.5
INV000479,SKU0415,StandardWidgetD,39,2010-12-20,96.34,13344,France,Electronics,3857.96
INV000480,SKU0470,ClassicWidgetB,61,2010-12-21,57.36,14456,Belgium,Toys,4201.8
INV000481,SKU0160,PremiumWidgetA,16,2010-12-21,28.1,11208,UnitedKingdom,Toys,45.36
INV000482,SKU0255,ProWidgetF,59,2010-12-21,114.13,11858,Spain,Toys,36.73
INV000483,SKU0322,BasicWidgetH,96,2010-12-21,31.41,12703,Belgium,Electronics,732.39
INV000484,SKU0127,DeluxeWidgetC,6,2010-12-21,104.47,11971,France,Toys,4363.01
INV000485,SKU0017,DeluxeWidgetC,98,2010-12-21,27.59,11113,Belgium,Electronics,2346.92
INV000486,SKU0280,EliteWidgetG,56,2010-12-21,14.11,10983,Germany,Books,4914.53
INV000487,SKU0489,PremiumWidgetA,8,2010-12-21,38.04,12127,France,Books,4436.77
INV000488,SKU0222,PremiumWidgetA,94,2010-12-21,43.1,13639,Belgium,HomeGarden,4450.75
INV000489,SKU0053,EliteWidgetG,27,2010-12-21,97.26,17476,Netherlands,Sports,643.25
INV000490,SKU0057,BasicWidgetH,71,2010-12-21,24.55,10560,Netherlands,Electronics,2376.67
INV000491,SKU0322,StandardWidgetD,27,2010-12-21,139.58,16652,France,Toys,4967.96
INV000492,SKU0359,PremiumWidgetA,89,2010-12-21,83.38,14387,Australia,Sports,746.07
INV000493,SKU0173,EliteWidgetG,46,2010-12-21,73.89,12932,Spain,Electronics,2871.59
INV000494,SKU0279,StandardWidgetD,41,2010-12-21,65.49,18482,France,Toys,1722.06
INV000495,SKU0113,BasicWidgetH,79,2010-12-21,85.21,11909,Netherlands,Food,1939.9
INV000496,SKU0287,StandardWidgetD,25,2010-12-21,3.86,17230,Netherlands,Food,4454.07
INV000497,SKU0430,BudgetWidgetE,86,2010-12-21,148.52,11428,UnitedKingdom,Electronics,2939.92
INV000498,SKU0341,DeluxeWidgetC,18,2010-12-21,83.85,10947,Germany,Toys,3794.12
INV000499,SKU0150,ProWidgetF,12,2010-12-21,5.76,11348,UnitedKingdom,HomeGarden,3366.5
INV000500,SKU0449,DeluxeWidgetC,87,2010-12-21,88.7,18572,Australia,HomeGarden,2645.55
INV000501,SKU0126,DeluxeWidgetC,51,2010-12-21,65.84,19896,Germany,Food,3958.76
INV000502,SKU0154,BudgetWidgetE,39,2010-12-21,4.09,10309,France,Clothing,4853.69
INV000503,SKU0489,StandardWidgetD,89,2010-12-21,138.7,13414,France,Electronics,4834.13
INV000504,SKU0385,StandardWidgetD,10,2010-12-22,2.08,15789,Australia,Electronics,3947.47
INV000505,SKU0473,PremiumWidgetA,94,2010-12-22,86.89,19690,Spain,Food,2437.16
INV000506,SKU0272,BudgetWidgetE,74,2010-12-22,144.29,16568,Netherlands,Electronics,816.63
INV000507,SKU0103,PremiumWidgetA,98,2010-12-22,36.02,18852,Spain,HomeGarden,223.31
INV000508,SKU0416,BudgetWidgetE,77,2010-12-22,38.5,13447,France,Toys,1157.99
INV000509,SKU0392,PremiumWidgetA,54,2010-12-22,0.56,12273,UnitedKingdom,Electronics,1701.95
INV000510,SKU0298,ClassicWidgetB,29,2010-12-22,10.42,19689,Netherlands,Clothing,650.12
INV000511,SKU0245,EliteWidgetG,41,2010-12-22,7.21,12142,France,Books,1124.6
INV000512,SKU0175,DeluxeWidgetC,9,2010-12-22,123.49,19797,Netherlands,Clothing,418.64
INV000513,SKU0038,DeluxeWidgetC,63,2010-12-22,125.59,14739,Spain,Toys,2618.86
INV000514,SKU0476,BasicWidgetH,77,2010-12-22,109.14,19623,Germany,Books,632.46
INV000515,SKU0169,ProWidgetF,37,2010-12-22,53.24,10458,France,HomeGarden,3714.1
INV000516,SKU0246,EliteWidgetG,14,2010-12-22,123.28,17580,France,Food,1663.92
INV000517,SKU0025,StandardWidgetD,73,2010-12-22,81.2,10337,Netherlands,Toys,3360.64
INV000518,SKU0354,ProWidgetF,72,2010-12-22,45.99,15450,Germany,Sports,4412.71
INV000519,SKU0305,ClassicWidgetB,39,2010-12-22,65.87,17380,UnitedKingdom,Toys,431.0
INV000520,SKU0408,BasicWidgetH,40,2010-12-22,10.33,14020,Germany,HomeGarden,4945.01
INV000521,SKU0407,ProWidgetF,54,2010-12-22,141.76,18536,UnitedKingdom,Sports,3226.57
INV000522,SKU0012,BasicWidgetH,3,2010-12-22,93.06,15643,Belgium,Books,267.78
INV000523,SKU0315,DeluxeWidgetC,55,2010-12-22,109.82,10942,Belgium,Sports,1570.7
INV000524,SKU0390,StandardWidgetD,33,2010-12-22,101.65,10345,Australia,Books,4431.34
INV000525,SKU0312,ClassicWidgetB,96,2010-12-22,100.33,13894,Spain,Toys,2981.57
INV000526,SKU0035,DeluxeWidgetC,71,2010-12-22,3.08,18516,Germany,Sports,1436.82
INV000527,SKU0172,EliteWidgetG,19,2010-12-22,79.04,16610,UnitedKingdom,Books,4702.53
INV000528,SKU0019,PremiumWidgetA,34,2010-12-23,123.35,12138,Netherlands,Toys,3936.48
INV000529,SKU0320,BudgetWidgetE,78,2010-12-23,7.16,14389,UnitedKingdom,Sports,3677.96
INV000530,SKU0263,ClassicWidgetB,50,2010-12-23,143.45,18715,Australia,Books,4442.25
INV000531,SKU0493,StandardWidgetD,47,2010-12-23,63.91,17826,UnitedKingdom,Clothing,3849.13
INV000532,SKU0399,BasicWidgetH,46,2010-12-23,43.84,17816,Spain,Electronics,1434.41
INV000533,SKU0141,ProWidgetF,56,2010-12-23,80.01,10258,Belgium,Clothing,2919.85
INV000534,SKU0459,EliteWidgetG,57,2010-12-23,120.28,11110,Germany,HomeGarden,4211.59
INV000535,SKU0370,ProWidgetF,83,2010-12-23,71.48,17325,UnitedKingdom,Food,905.06
INV000536,SKU0470,ClassicWidgetB,51,2010-12-23,96.94,16487,Germany,Food,815.95
INV000537,SKU0142,EliteWidgetG,54,2010-12-23,75.24,10820,Australia,Sports,795.72
INV000538,SKU0091,StandardWidgetD,90,2010-12-23,94.88,15988,UnitedKingdom,Food,972.08
INV000539,SKU0353,ClassicWidgetB,81,2010-12-23,21.14,15635,UnitedKingdom,Toys,517.05
INV000540,SKU0321,StandardWidgetD,28,2010-12-23,6.28,14664,Australia,Books,4188.31
INV000541,SKU0287,ProWidgetF,19,2010-12-23,20.97,17093,Spain,Clothing,4091.77
INV000542,SKU0214,DeluxeWidgetC,27,2010-12-23,43.23,14604,UnitedKingdom,Clothing,757.69
